url,name,country,language,topic_hint,status,resolved_url,notes
https://www.cepal.org/en/rss/novedades.xml,ECLAC (UN Economic Commission for Latin America),Latin America,en,news,dead,https://www.cepal.org/en/rss/novedades.xml,"Client error '404 Not Found' for url 'https://www.cepal.org/en/rss/novedades.xml'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/404"
https://blogs.iadb.org/feed/,Inter-American Development Bank,Latin America,en,news,dead,https://blogs.iadb.org/feed/,"Client error '403 Forbidden' for url 'https://www.iadb.org/en/idb-blog'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/403"
https://www.elfinanciero.com.mx/rss,El Financiero Mexico,Latin America,es,news,redirected,https://www.elfinanciero.com.mx/arc/outboundfeeds/rss/?outputType=xml,
https://feeds.folha.uol.com.br/mercado/rss091.xml,Folha de S.Paulo - Economy,Latin America,pt,news,ok,https://feeds.folha.uol.com.br/mercado/rss091.xml,
https://batimes.com.ar/feed/,Buenos Aires Times,Latin America,en,news,dead,https://batimes.com.ar/feed/,no entries found and no feed link discovered
https://colombiareports.com/feed/,Colombia Reports,Latin America,en,news,ok,https://colombiareports.com/feed/,
https://en.mercopress.com/rss,Merco Press (Southern Cone),Latin America,en,news,ok,https://en.mercopress.com/rss,
https://latintrade.com/feed/,Latin Trade,Latin America,en,news,dead,https://latintrade.com/feed/,"Client error '403 Forbidden' for url 'https://latintrade.com/feed/'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/403"
https://riotimesonline.com/feed/,Rio Times,Latin America,en,news,redirected,https://www.riotimesonline.com/feed/,
https://businessday.ng/feed/,Business Day South Africa,Africa,en,news,ok,https://businessday.ng/feed/,
https://businessday.ng/feed/,Financial Mail South Africa,Africa,en,news,ok,https://businessday.ng/feed/,
https://www.theeastafrican.co.ke/rss/,The East African,Africa,en,news,discovered,https://www.theeastafrican.co.ke/rss.xml,found via homepage <link rel=alternate>
https://mg.co.za/the-continent/feed/,The Continent,Africa,en,news,discovered,https://mg.co.za/atom/,found via homepage <link rel=alternate>
https://www.thisdaylive.com/index.php/feed/,This Day Nigeria,Africa,en,news,redirected,https://www.thisdaylive.com/feed/,
https://www.monitor.co.ug/uganda/rss/,Daily Monitor Uganda,Africa,en,news,dead,https://www.monitor.co.ug/uganda/rss/,"Client error '403 Forbidden' for url 'https://www.monitor.co.ug/uganda/rss/'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/403"
https://african.business/feed,African Business Magazine,Africa,en,news,ok,https://african.business/feed,
https://qz.com/africa/rss,Quartz Africa,Africa,en,news,dead,https://qz.com/africa/rss,"Client error '403 Forbidden' for url 'https://qz.com/africa/rss'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/403"
https://www.howwemadeitinafrica.com/feed/,How We Made It In Africa,Africa,en,news,ok,https://www.howwemadeitinafrica.com/feed/,
https://www.afdb.org/en/rss/news,African Development Bank,Africa,en,news,dead,https://www.afdb.org/en/rss/news,"Client error '403 Forbidden' for url 'https://www.afdb.org/en/rss/news'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/403"
https://venturesafrica.com/feed/,Ventures Africa,Africa,en,news,dead,https://venturesafrica.com/feed/,"Server error '526 <none>' for url 'https://venturesafrica.com/feed/'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/526"
https://www.theafricareport.com/feed/,The Africa Report,Africa,en,news,ok,https://www.theafricareport.com/feed/,
https://www.dailymaverick.co.za/rss/,Daily Maverick - Economy,Africa,en,news,redirected,https://www.dailymaverick.co.za/dmrss/,
https://www.arabnews.com/rss.xml/business-economy,Arab News - Business,Middle East,en,news,ok,https://www.arabnews.com/rss.xml/business-economy,
https://www.thenationalnews.com/rss/business.xml,The National UAE - Business,Middle East,en,news,dead,https://www.thenationalnews.com/rss/business.xml,"Client error '404 Not Found' for url 'https://www.thenationalnews.com/rss/business.xml'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/404"
https://gulfnews.com/rss/business,Gulf News - Business,Middle East,en,news,dead,https://gulfnews.com/rss/business,"Client error '404 Not Found' for url 'https://gulfnews.com/rss/business'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/404"
https://www.middleeasteye.net/rss,Middle East Eye - Economy,Middle East,en,news,ok,https://www.middleeasteye.net/rss,
https://www.al-monitor.com/rss/economy,Al-Monitor - Economy,Middle East,en,news,dead,https://www.al-monitor.com/rss/economy,"Client error '403 Forbidden' for url 'https://www.al-monitor.com/rss/economy'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/403"
https://www.jpost.com/Rss/RssFeedsBusinessAndTech.aspx,Jerusalem Post - Business,Middle East,en,news,dead,https://www.jpost.com/Rss/RssFeedsBusinessAndTech.aspx,"Client error '404 Not Found' for url 'https://www.jpost.com/rss/rssfeedsbusinessandtech.aspx'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/404"
https://www.imf.org/en/news/rss,IMF MENA,Middle East,en,news,dead,https://www.imf.org/en/news/rss,"Client error '403 Forbidden' for url 'https://www.imf.org/en/news/rss'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/403"
https://www.caixinglobal.com/rss/,Caixin Global,China/Greater China,en,news,dead,https://www.caixinglobal.com/rss/,"Client error '403 Forbidden' for url 'https://www.caixinglobal.com/rss/'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/403"
https://asia.nikkei.com/rss/feed/nar,Nikkei Asia - China,China/Greater China,en,news,ok,https://asia.nikkei.com/rss/feed/nar,
https://www.scmp.com/rss/91/feed,South China Morning Post - Business,China/Greater China,en,news,redirected,https://www.scmp.com/rss/91/feed/,
https://www.globaltimes.cn/rss/economy.xml,Global Times - Economy,China/Greater China,en,news,dead,https://www.globaltimes.cn/rss/economy.xml,"Client error '404 Not Found' for url 'https://www.globaltimes.cn/rss/economy.xml'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/404"
https://www.chinadaily.com.cn/rss/bizchina_rss.xml,China Daily - Business,China/Greater China,en,news,ok,https://www.chinadaily.com.cn/rss/bizchina_rss.xml,
https://www.thewirechina.com/feed/,The Wire China,China/Greater China,en,news,ok,https://www.thewirechina.com/feed/,
https://politepaul.com/fd/XxxizH84d44o.xml,People's Bank of China,China/Greater China,en,news,dead,https://politepaul.com/fd/XxxizH84d44o.xml,"Client error '404 Not Found' for url 'https://politepaul.com/fd/XxxizH84d44o.xml'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/404"
https://www.taipeitimes.com/xml/biz.rss,Taipei Times - Business,China/Greater China,en,news,dead,https://www.taipeitimes.com/xml/biz.rss,"Client error '404 Not Found' for url 'https://www.taipeitimes.com/xml/biz.rss'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/404"
https://economictimes.indiatimes.com/rssfeedstopstories.cms,Economic Times India,India,en,news,ok,https://economictimes.indiatimes.com/rssfeedstopstories.cms,
https://www.business-standard.com/rss/economy-policy-101.rss,Business Standard,India,en,news,dead,https://www.business-standard.com/rss/economy-policy-101.rss,"Client error '403 Forbidden' for url 'https://www.business-standard.com/rss/economy-policy-101.rss'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/403"
https://www.livemint.com/rss/economy,Mint - Economy,India,en,news,ok,https://www.livemint.com/rss/economy,
https://www.thehindu.com/business/feeder/default.rss,The Hindu - Business,India,en,news,ok,https://www.thehindu.com/business/feeder/default.rss,
https://www.hindustantimes.com/feeds/rss/business/rssfeed.xml,Hindustan Times - Business,India,en,news,ok,https://www.hindustantimes.com/feeds/rss/business/rssfeed.xml,
https://rbidocs.rbi.org.in/rdocs/PressRelease/english/pressrelease.xml,Reserve Bank of India,India,en,news,dead,https://rbidocs.rbi.org.in/rdocs/PressRelease/english/pressrelease.xml,no entries found and no feed link discovered
https://niti.gov.in/rss.xml,NITI Aayog,India,en,news,ok,https://niti.gov.in/rss.xml,
https://www.japantimes.co.jp/feed/business/,Japan Times - Business,Japan/South Korea,en,news,dead,https://www.japantimes.co.jp/feed/business/,"Client error '404 Not Found' for url 'https://www.japantimes.co.jp/feed/business/'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/404"
https://asia.nikkei.com/rss/feed/nar,Nikkei Asia,Japan/South Korea,en,news,ok,https://asia.nikkei.com/rss/feed/nar,
https://www.boj.or.jp/en/announcements/release_rss.xml,Bank of Japan - News,Japan/South Korea,en,news,dead,https://www.boj.or.jp/en/announcements/release_rss.xml,no entries found and no feed link discovered
https://koreajoongangdaily.joins.com/rss/sectbiz.xml,Korea JoongAng Daily - Business,Japan/South Korea,en,news,dead,https://koreajoongangdaily.joins.com/rss/sectbiz.xml,no entries found and no feed link discovered
https://www.koreatimes.co.kr/www/rss/biz.xml,Korea Times - Business,Japan/South Korea,en,news,dead,https://www.koreatimes.co.kr/www/rss/biz.xml,no entries found and no feed link discovered
https://www.bok.or.kr/eng/selectBoardRss.do?menuNaviId=1783,Bank of Korea,Japan/South Korea,en,news,dead,https://www.bok.or.kr/eng/selectBoardRss.do?menuNaviId=1783,"Client error '404 ' for url 'https://www.bok.or.kr/eng/selectBoardRss.do?menuNaviId=1783'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/404"
https://www.bangkokpost.com/rss/data/business.xml,Bangkok Post - Business,Southeast Asia,en,news,ok,https://www.bangkokpost.com/rss/data/business.xml,
https://www.thejakartapost.com/json/news/business.rss,Jakarta Post - Business,Southeast Asia,en,news,dead,https://www.thejakartapost.com/json/news/business.rss,"Client error '404 Not Found' for url 'https://www.thejakartapost.com/json/news/business.rss'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/404"
https://business.inquirer.net/feed,Philippine Daily Inquirer - Business,Southeast Asia,en,news,dead,https://business.inquirer.net/feed,"Client error '403 Forbidden' for url 'https://business.inquirer.net/feed'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/403"
https://vir.com.vn/rss/news.rss,Vietnam Investment Review,Southeast Asia,en,news,discovered,https://vir.com.vn/rss_feed/,found via homepage <link rel=alternate>
https://www.thestar.com.my/rss/Business/,The Star Malaysia - Business,Southeast Asia,en,news,dead,https://www.thestar.com.my/rss/Business/,"Client error '404 Not Found' for url 'https://www.thestar.com.my/rss/Business/'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/404"
https://www.straitstimes.com/news/business/rss.xml,Straits Times - Business,Southeast Asia,en,news,ok,https://www.straitstimes.com/news/business/rss.xml,
https://www.mmtimes.com/rss/business,Myanmar Times - Business,Southeast Asia,en,news,dead,https://www.mmtimes.com/rss/business,no entries found and no feed link discovered
https://www.khmertimeskh.com/feed/,Khmer Times - Business,Southeast Asia,en,news,dead,https://www.khmertimeskh.com/feed/,"Client error '403 Forbidden' for url 'https://www.khmertimeskh.com/feed/'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/403"
https://aric.adb.org/feeds/news.xml,ASEAN Economic Monitor,Southeast Asia,en,news,dead,https://aric.adb.org/feeds/news.xml,"Client error '404 Not Found' for url 'https://aric.adb.org/error.php'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/404"
https://www.adb.org/news/rss,Asian Development Bank,Southeast Asia,en,news,dead,https://www.adb.org/news/rss,"Client error '403 Forbidden' for url 'https://www.adb.org/news/rss'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/403"
https://www.afr.com/rss/feed.xml,Australian Financial Review,Australia/New Zealand,en,news,ok,https://www.afr.com/rss/feed.xml,
https://www.smh.com.au/rss/business.xml,Sydney Morning Herald - Business,Australia/New Zealand,en,news,ok,https://www.smh.com.au/rss/business.xml,
https://www.theaustralian.com.au/feed,The Australian - Business,Australia/New Zealand,en,news,dead,https://www.theaustralian.com.au/feed,"Client error '403 Forbidden' for url 'https://www.theaustralian.com.au/feed'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/403"
https://www.abc.net.au/news/feed/45910/rss.xml,ABC News Australia - Business,Australia/New Zealand,en,news,ok,https://www.abc.net.au/news/feed/45910/rss.xml,
https://www.rba.gov.au/rss/rss-cb-speeches.xml,Reserve Bank of Australia,Australia/New Zealand,en,news,ok,https://www.rba.gov.au/rss/rss-cb-speeches.xml,
https://grattan.edu.au/feed/,Grattan Institute,Australia/New Zealand,en,news,dead,https://grattan.edu.au/feed/,"Client error '403 Forbidden' for url 'https://grattan.edu.au/feed/'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/403"
https://australiainstitute.org.au/feed/,Australia Institute,Australia/New Zealand,en,news,ok,https://australiainstitute.org.au/feed/,
https://www.nzherald.co.nz/business/rss/,NZ Herald - Business,Australia/New Zealand,en,news,dead,https://www.nzherald.co.nz/business/rss/,"Client error '404 Not Found' for url 'https://www.nzherald.co.nz/business/rss/'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/404"
https://www.rbnz.govt.nz/hub/rss/publications.xml,Reserve Bank of New Zealand,Australia/New Zealand,en,news,dead,https://www.rbnz.govt.nz/hub/rss/publications.xml,"Client error '403 Forbidden' for url 'https://www.rbnz.govt.nz/hub/rss/publications.xml'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/403"
https://www.themoscowtimes.com/rss/news,Moscow Times - Business,Russia/Former Soviet States,en,news,ok,https://www.themoscowtimes.com/rss/news,
https://meduza.io/rss/en/all,Meduza (English),Russia/Former Soviet States,en,news,ok,https://meduza.io/rss/en/all,
https://eurasianet.org/rss,Eurasianet,Russia/Former Soviet States,en,news,ok,https://eurasianet.org/rss,
https://eng.lsm.lv/rss/?category=economy,Latvian Public Broadcasting Economy,Russia/Former Soviet States,en,news,ok,https://eng.lsm.lv/rss/?category=economy,
https://news.postimees.ee/rss,Estonian Postimees (English),Russia/Former Soviet States,en,news,ok,https://news.postimees.ee/rss,
https://www.imf.org/en/News/rss?language=eng,IMF Blog,International,en,news,dead,https://www.imf.org/en/News/rss?language=eng,"Client error '403 Forbidden' for url 'https://www.imf.org/en/News/rss?language=eng'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/403"
https://blogs.worldbank.org/feed,World Bank Blog,International,en,news,dead,https://blogs.worldbank.org/feed,"Client error '404 Not Found' for url 'https://blogs.worldbank.org/en/feed'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/404"
https://www.oecd.org/newsroom/rss/newsfeed.xml,OECD News,International,en,news,dead,https://www.oecd.org/newsroom/rss/newsfeed.xml,"Client error '403 Forbidden' for url 'https://www.oecd.org/newsroom/rss/newsfeed.xml'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/403"
https://www.oecd-ilibrary.org/rss/content/publication/19990588,OECD - Economic Surveys,International,en,news,dead,https://www.oecd-ilibrary.org/rss/content/publication/19990588,"Client error '403 Forbidden' for url 'https://www.oecd-ilibrary.org/rss/content/publication/19990588'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/403"
https://news.un.org/feed/subscribe/en/news/topic/economic-development/feed/rss.xml,UN News - Economic Development,International,en,news,ok,https://news.un.org/feed/subscribe/en/news/topic/economic-development/feed/rss.xml,
https://www.wto.org/english/news_e/rss_e/rss_news_e.xml,WTO News,International,en,news,dead,https://www.wto.org/english/news_e/rss_e/rss_news_e.xml,no entries found and no feed link discovered
https://www.bis.org/rss/index.htm,BIS (Bank for International Settlements),International,en,news,dead,https://www.bis.org/rss/index.htm,no entries found and no feed link discovered
https://unctad.org/rss.xml,UNCTAD,International,en,news,dead,https://unctad.org/rss.xml,"Client error '403 Forbidden' for url 'https://unctad.org/rss.xml'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/403"
https://www.g20.org/rss/,G20,International,en,news,dead,https://www.g20.org/rss/,no entries found and no feed link discovered
https://www.project-syndicate.org/rss,Project Syndicate,International,en,news,ok,https://www.project-syndicate.org/rss,
https://www.chathamhouse.org/rss.xml,Chatham House,International,en,news,dead,https://www.chathamhouse.org/rss.xml,"Client error '403 Forbidden' for url 'https://www.chathamhouse.org/rss.xml'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/403"
https://www.wilsoncenter.org/rss.xml,Wilson Center,International,en,news,dead,https://www.wilsoncenter.org/rss.xml,"Client error '404 Not Found' for url 'https://www.wilsoncenter.org/rss.xml'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/404"
https://carnegieendowment.org/rss/,Carnegie Endowment,International,en,news,dead,https://carnegieendowment.org/rss/,no entries found and no feed link discovered
https://www.atlanticcouncil.org/feed/,Atlantic Council,International,en,news,dead,https://www.atlanticcouncil.org/feed/,"Client error '403 Forbidden' for url 'https://www.atlanticcouncil.org/feed/'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/403"
https://www.rand.org/news.xml,RAND Corporation,International,en,news,dead,https://www.rand.org/news.xml,no entries found and no feed link discovered
https://www.mckinsey.com/mgi/rss,McKinsey Global Institute,International,en,news,dead,https://www.mckinsey.com/mgi/rss,"Client error '404 Not Found' for url 'https://www.mckinsey.com/mgi/rss'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/404"
https://www.oxfordeconomics.com/feed/,Oxford Economics,International,en,news,ok,https://www.oxfordeconomics.com/feed/,
https://www.chathamhouse.org/rss-research.xml,Chatham House Research,International,en,news,dead,https://www.chathamhouse.org/rss-research.xml,"Client error '403 Forbidden' for url 'https://www.chathamhouse.org/rss-research.xml'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/403"
https://adamtooze.substack.com/feed,Adam Tooze - Chartbook,International,en,news,ok,https://adamtooze.substack.com/feed,
https://noahpinion.substack.com/feed,Noah Smith - Noahpinion,International,en,news,redirected,https://www.noahpinion.blog/feed,
https://theovershoot.co/feed,Matt Klein - The Overshoot,International,en,news,ok,https://theovershoot.co/feed,
https://braddelong.substack.com/feed,Brad DeLong - Grasping Reality,International,en,news,ok,https://braddelong.substack.com/feed,
https://branko2f7.substack.com/feed,Branko Milanovic - globalinequality,International,en,news,ok,https://branko2f7.substack.com/feed,
https://longandvariable.wordpress.com/feed/,Tony Yates - longandvariable,International,en,news,ok,https://longandvariable.wordpress.com/feed/,
https://darioperkins.substack.com/feed,Dario Perkins,International,en,news,dead,https://darioperkins.substack.com/feed,no entries found and no feed link discovered
https://isabellaweber.substack.com/feed,Isabella Weber,International,en,news,dead,https://isabellaweber.substack.com/feed,no entries found and no feed link discovered
https://ronanlyons.com/feed/,Ronan Lyons (Irish Housing),International,en,news,dead,https://ronanlyons.com/feed/,"Client error '404 Not Found' for url 'https://www.ronanlyons.com/feed/'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/404"
https://trueeconomics.blogspot.com/feeds/posts/default,Constantin Gurdgiev,International,en,news,ok,https://trueeconomics.blogspot.com/feeds/posts/default,
https://www.coppolacomment.com/feeds/posts/default,Frances Coppola - Coppola Comment,International,en,news,ok,https://www.coppolacomment.com/feeds/posts/default,
https://mainlymacro.blogspot.com/feeds/posts/default,Simon Wren-Lewis - Mainly Macro,International,en,news,dead,https://mainlymacro.blogspot.com/feeds/posts/default,no entries found and no feed link discovered
https://paulkrugman.substack.com/feed,Paul Krugman Newsletter,International,en,news,ok,https://paulkrugman.substack.com/feed,
https://ritholtz.com/feed/,Barry Ritholtz - The Big Picture,International,en,news,ok,https://ritholtz.com/feed/,
http://www.enlightenmenteconomics.com/blog/index.php/feed/,Diane Coyle - The Enlightened Economist,International,en,news,ok,http://www.enlightenmenteconomics.com/blog/index.php/feed/,
https://timharford.com/feed/,Tim Harford - Undercover Economist,International,en,news,ok,https://timharford.com/feed/,
https://www.eurointelligence.com/rss/comments.rss,Wolfgang Munchau - Eurointelligence,International,en,news,dead,https://www.eurointelligence.com/rss/comments.rss,no entries found and no feed link discovered
https://www.philosophyofmoney.net/feed/,Eric Lonergan,International,en,news,ok,https://www.philosophyofmoney.net/feed/,
https://www.nber.org/rss/new.xml,NBER Working Papers,International,en,news,dead,https://www.nber.org/rss/new.xml,"Client error '403 Forbidden' for url 'https://www.nber.org/rss/new.xml'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/403"
https://www.iza.org/rss/dp.xml,IZA Discussion Papers,International,en,news,dead,https://www.iza.org/rss/dp.xml,"Client error '404 Not Found' for url 'https://www.iza.org/rss/dp.xml'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/404"
https://voxdev.org/rss.xml,Vox Development,International,en,news,ok,https://voxdev.org/rss.xml,
https://papers.ssrn.com/sol3/Jeljour_results.cfm?form_name=journalbrowse&journal_id=1360956&Network=no&SortOrder=ab_approval_date&download=yes&rss=1,SSRN Economics (Most Downloaded),International,en,news,dead,https://papers.ssrn.com/sol3/Jeljour_results.cfm?form_name=journalbrowse&journal_id=1360956&Network=no&SortOrder=ab_approval_date&download=yes&rss=1,"Client error '403 Forbidden' for url 'https://papers.ssrn.com/sol3/Jeljour_results.cfm?form_name=journalbrowse&journal_id=1360956&Network=no&SortOrder=ab_approval_date&download=yes&rss=1'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/403"
https://tradingeconomics.com/rss/news.aspx,Trading Economics - Major Indicators,International,en,news,dead,https://tradingeconomics.com/rss/news.aspx,no entries found and no feed link discovered
https://fredblog.stlouisfed.org/feed/,FRED Blog (St. Louis Fed),International,en,news,ok,https://fredblog.stlouisfed.org/feed/,
https://ec.europa.eu/eurostat/web/rss,Eurostat Press Releases,International,en,news,dead,https://ec.europa.eu/eurostat/web/rss,no entries found and no feed link discovered
